label,title,text
5,,"April 19, 1993 As William O. Douglas noted, ""If a powerful sponsor is lacking, individual liberty withers -- in spite of glowing opinions and resounding constitutional phrases."" The legislative scorecard outlined below resulted from subcommittee, committee, and floor action. Many important victories, however, come from coordinating with legislators to ensure anti-gun/anti-hunting legislation is either amended favorably, rejected, or never voted. These quiet victories are no less impressive in protecting our fundamental civil liberties guaranteed by the Second Amendment to the U.S. Constitution. **** Arizona - SB 1233, NRA-supported legislation concerning minors in criminal possession of firearms passed the House 36-18, is currently awaiting action by the Governor. Arkansas - HB 1447, Firearms Preemption Legislation was signed by the Governor making this the forty-first state to pass preemption. Preemption had passed twice in previous sessions only to be vetoed by then Gov. Bill Clinton. HB 1417, mandatory storage of firearms, amended and then killed in committee. Colorado - SB 42, mandating the storage of firearms with a trigger-lock, killed in committee. SB 104, prohibiting the sale of certain semi-auto firearms was killed in committee. SB 108, so-called Colorado Handgun Violence Prevention Act, including a provision for a 10-day waiting period, killed in committee. Connecticut - Substitute Bill No. 6372, imposing a 6% tax on all firearms, ammunition, and archery equipment killed in Environment Committee. Florida - A bill to require a 3-year license at a cost of $150 to own or possess semi-automatic firearms with a second degree felony provision (15 years in prison) died in committee along with numerous other anti-gun owner bills. No anti-gun legislation passed in Florida this year. Georgia - SB 12, supposed instant check with provision allowing for up to a 7-day ""waiting period,"" defeated in House Public Safety Committee and sent to Interim Study committee. Mandatory storage bill -- SB 247 -- was defeated 39-15 in the Senate. The same bill passed the upper-House 52-2 in 1992. Illinois - HB 90, prohibiting the sale, possession, manufacture, purchase, possession, or carrying of certain semi-auto firearms, was defeated in House Judiciary II Subcommittee on Firearms. HB 91, mandatory storage legislation, failed in House Judiciary Subcommittee on Firearms. HB 1550, repeals FOID and makes FTIP, point of sale check permanent, passed out of Judiciary Committee by a 10-4-2 vote. Presently on the calendar for third reading in the House. SB 40, mandatory storage bill, defeated in committee. SB 265, imposing a handgun excise tax, failed in Senate committee on Revenue's Subcommittee on Tax Increases. SB 272,imposing a tax on all persons engaged in the business of selling firearms, failed in Senate Revenue Committee's Subcommittee on Tax Increases. Indiana - SB 241, Statewide Firearms Preemption, passed in the Senate 34-16, and in the House 77-22. Twelve amendments were introduced on the House floor to SB 241. Among these amendments were a ban on certain semi-auto firearms, Mandatory Storage, Trigger-Lock, a ban on ""Saturday Night Specials"" (Similar to 1988 Maryland Bill), and Handgun Rationing (one handgun per month). All were defeated. [I read this morning (4/20) S.B. 241 was defeated -- lvc] Kansas - HB 2435, providing for a 72-hour waiting period on all firearms was defeated in committee. HB 2458, presently on the Governor's desk, HB 2459 and SB 243 and 266 all relating to victims' rights, are expected to be enacted into law. Maine - Funding for the Department of Fish and Wildlife 1993-94 budget, was restored following severe reductions in the Governor's proposed budget. LD 612, an anti-hunting bill which included reverse posting and 1000 yard safety zones, killed in committee. Maryland - SB 6-(Firearms Incendiary ammunition) died in committee on a 8-3 vote, SB 41 (Reckless Endangerment - Firearms - Sale or Transfer) died in committee on a 11-0 vote, SB 126 (Gun Control - ""Assault Weapons"") died in committee on 9-2 vote, SB 182 (Weapons -Free School Zone) was withdrawn, SB 185 (Weapons on School Property- Driver's License Suspension was withdrawn, SB 265 (""Assault Pistols"" - Sale, Purchase or Transport) died in committee on 8-3 vote, SB 328 (""Assault Pistols"" Act of 1993) died in committee on a 8-3 vote, SB 682 (Baltimore City-Firearms-Rifles and Shotguns) died in committee on a 9-2 vote. HB 274 (Pistol and Revolver Dealers Licenses - compliance with zoning laws) was withdrawn, HB 366 (Regulated Firearms-sales and transfer) died on the Senate Floor, HB 374 (Handguns and ""assault weapons"" - Advertising for sale or transfer) died in committee, HB 384 (Handguns and ""Assault Weapons"" - Exhibitors) died in committee, HB 495 (""Assault Pistols"" Act of 1993) died in committee on a 14-9 vote, HB 496 (Gun Shows-Sale, Trade, or Transfer of regulated firearms) died in committee on a 19-6 vote, HB 601 (Firearms - Handguns - ""Assault Pistols"" - Handgun Roster Board) was withdrawn, HB 683 (Rifles and Shotguns - Registration) was withdrawn, HB 945 (Pistols and Revolvers - Private sales or transfers- required notice) died in committee, and HB 1128 Prince Georges County - Weapons - Free School Zone) was withdrawn. Mississippi - HB 141, closing a loophole allowing felons to possess firearms, passed both Houses and signed by the Governor. The bill codifies into law mechanism for certain felons to have their Second Amendment liberties reinstated. Nebraska - LB 83 and LB 225, mandatory trigger-lock bills, killed in committee. New Hampshire - H.B. 363, providing for reciprocity for concealed carry licenses passed. H.B. 671, increasing the term of a License to Carry Loaded Handguns passed. New Mexico - SB 762, imposing a 7-day ""waiting period,"" defeated in Senate committee (0-5) and then on floor of the Senate (15-24). HB 182, mandatory storage legislation, was killed by a vote of 1-8 in committee. HB 230, legislation safeguarding sportsmen in the field from harassment by animal rights extremists, signed into law by the Governor on March 30. New York - Seven-day waiting period was defeated in the City of Buffalo. Ban on certain semi-autos was defeated in Monroe County. The tax and fee bills to be imposed on guns and ammo were not included in the 1993-94 budget. SB 207, making pistol licenses provides for validity of pistol license throughout the state, passed Senate. Currently awaiting action in Assembly committee. North Dakota - HB 1484, granting victims compensation in certain circumstances, was signed into law by the Governor on April 8. Oregon - SB 334, banning firearms on school grounds and in court buildings, withdrawn as a result of gun owners opposition. Rhode Island - HB 5273, mandatory firearms storage legislation, defeated in committee by a vote of 8-5. HB 6347, an act prohibiting aliens from owning firearm; defeated by unanimous vote in committee. HB 5650, excepting NRA instructors from the firearms safety requirement, reported favorably. HB 5781, exempting persons with an Attorney General's permit from the 7-day waiting period, reported to the floor by a vote of 11-1. HB 6917, extending the term of a permit to carry from two years to three years, reported to the floor unanimously. Utah HB 290, reforming the state's concealed carry statute, passed out of House committee. SB 32, creating civil liability for so-called negligent storage of a firearm, and SB 33 creating the offense of ""reckless endangerment"" with a firearm, killed on Senate floor. Virginia: S.B. 336, and S.B. 803, requiring proof of state residence to obtain Virginia Driver's License passed. S.B. 804, which increases the penalty and imposes a mandatory minimum sentence for ""straw man"" purchases of multiple firearms passed. S.B. 858, allowing possession of ""sawed-off"" rifles and shotguns in compliance with federal law passed. S.B. 1054, making it a felony for first offense of carrying a concealed firearm without a license (which the NRA opposes until law-abiding citizens can acquire a concealed carry license for self-defense), was defeated. H.B. 1900, increasing the penalty for use of a firearm in committing a felony was passed. H.B. 2076, requiring proof of residence to obtain a driver's license passed. H.B. 2272, providing for a referendum on the imposition of a statewide three- day ""waiting period"" in handgun purchases was defeated. Washington: SB 5160, calling for waiting periods and licensing for all semi-automatic firearms, died in committee. West Virginia - S.C.R. 18, which calls for a study to control transfers of handguns and ""Assault Weapons"" was defeated in the Senate 24-10. Wisconsin - In a referendum up against all odds, the determined efforts of the Madison Area Citizens Against Crime paid off on April 6 when a nonbinding referendum banning the possession of handguns in Madison, Wisconsin, was defeated. Despite opposition to the ban -- aired largely by firearms owners at a series of public meetings on the issue -- the Common Council voted on February 17 to place the referendum on the ballot, allowing only seven weeks of campaigning to reverse public opinion on the controversial issue. An October 1992 poll conducted by the Wisconsin State Journal found 57% in support and 38% opposed, with 5% expressing no opinion. By election day, of the more than 56,000 voters who went to the polls, 51% cast ballots in opposition to the proposal while 49% voted to have the Madison Common Council enact such a ban. The campaign committee, spearheaded by the Wisconsin Pro-Gun Movement and NRA-ILA, relied on neighborhood canvassing, direct mail and radio/TV advertising to educate voters on the civil liberties implications raised by enforcement of the ban if the referendum was approved. Despite the surprising defeat, it is expected that the Madison initiative's chief proponent, Mayor Paul Soglin, will attempt to have the Common Council enact an ordinance banning handguns. Downloaded from GUN-TALK (703-719-6406) A service of the National Rifle Association Institute for Legislative Action Washington, DC 20036"
1,,"if you want to annoy geico, call them up...give fake name...but real car specs..get a quote and then tell them they are more expensive than your current state farm/allstate insurance. they will still send you quote etc. then you can tear up their quote and stuff it in the prepaid return envelope and mail it back to them. actually they were $12 more than my current state farm rates."
3,,"Depression can also have various chemical (environmental) components. I noticed that I became depressed in various buildings, and at home when the air conditioning was on. Subsequent testing revealed that I was allergic to stemphyllium, a mold commonly found in air conditioners. After I began taking antigens, that problem disappeared."
4,,"Well, I agree. I hope others chime in with suggestions on specific technologies which could be applied towards the maintenance of an Earth like atmosphere on a long-duration spacecraft. Tim et al: I think we should try looking at atmosphere first. This seems to be the single most fundamental issue in keeping anyone alive. We're all taught that when supporting a patient you look for maintaining airway. So, in keeping with my trauma training (and keeping my emergency medicine professor happy), I suggest that we look at the issues surrounding a regenerable atmospheric circuit. Howz that Tim?"
0,,"I am currently looking for a 3D graphics library that runs on MS Windows 3.1. Are there any such libraries out there other than Visuallib? (It must run on VGA and should not require any other add-on graphics cards). For Visuallib, will it run with Metaware High C compiler v3.0? Any email contact for the author of Visuallib? Any help would be much appreciated. Thanks."
2,,": >Compiled from the last five Defensive Average reports, here are the career : >DAs for the individual players in the reports. Stats are courtesy of : >Sherri Nichols. Players are listed in descending order. : And some comments, with some players deleted. : >Third Basemen : >------------- : >Leius, Scott ---- ---- ---- .653 .680 0.672 : Looks good. Too bad he's moving to short. : >Pagliarulo, Mike .631 ---- .575 .744 ---- 0.649 : This is an interesting line. His 1988 figure was slightly below average. : His 1990 was pathetic, and his 1991 was the next best year by anybody. Part of : that may be his mobility. 1988 was with the Yankees. 1990 was with the : Padres, who appear to have a rotten infield. 1991 was with the Twins, and : judging by Leius and Gaetti, the Metrodome may be a good place to play : third. Gaetti, Gary .616 .638 .655 .632 ---- 0.637 Apologies if I don't know what I'm talking about :-), but as a Twins fan, I like to think they have good players in any park. Not sure if I remember completely or not, but I think Gaetti played with the Twins in '87 for the world series, and again in '88 (note that's his lowest of the 4). I believe the next 3 (or at least the last two) were played with the Angels. Lots of factors make a player excell... I hate it when so many use the dome. It may not be ideal, but nice to comfortably enjoy baseball and football even when it's snowing and raining. -Craig"
2,,"These people were very silly. Any team that gets to the World Series can win the World Series, and anybody who ever expects a sweep is crazy. If you put the best team in baseball in the Series against the worst team in baseball, the worst team would win at least a game most of the time and very well could win the Series, though the odds would certainly be against them."
5,,"If you won't believe anything the government says, and the press is not reliable according to the same logic, then what do you base your statements on? Wild speculation laced with a healthy dose of paranoia?"
0,,"Toronto Siggraph ================ What: ``Chance's Art'': 2D Graphics and Animation on the Indigo. By: Ken Evans, Imagicians Artware, Inc. When: Tuesday 20 April 1993 7:00pm-9:00pm Where: The McLuhan Centre for Culture and Technology University of Toronto 39A Queen's Park Crescent Toronto Who: Members and non-members alike (non-members encouraged to become members...) Abstract: Imagicians Artware, Inc. is entering into early beta site testing on Silicon Graphics workstations of a new 2D abstract artwork and animation package called Chance's Art. The package will be described and demonstrated, and some of the technical issues will be discussed. Marketing plans will be outlined. The talk will also present some of the technical and business problems increasingly confronting small startup software companies today, and some of the opportunities this situation presents. Time after the event will be allocated for hands-on demonstrations to interested parties. Silicon Graphics is graciously providing an Indigo for this event. Myck Kupka will also be demonstrating his computerized interactive reflective stereoscope, which is installed upstairs in the McLuhan Centre, so feel free to drop by for a demonstration before or after the event. BTW, be sure to sing ""Happy Birthday, Myck""... The names of nominees for our Siggraph executive offices will be announced at this meeting. Nominations will still be open until the election at our May 18th event; call Myck Kupka at 465-0943 or fax to 465-0729. Directions: The McLuhan Coachhouse is on the east side of Queen's Park Crescent, just NORTH of Wellesley, SOUTH of St. Joseph St., BEHIND (EAST of) 39 Queen's Park Crescent, which is the centre for Mediaeval Studies."
2,,Sez Dave Kingman when he used to take off for Rosh Hashanna and Yom Kippur on days they coincided with the season.
1,,"^^^^^^^^ Gee, you really make me confused. What is radiator? Where is it located? What does it look like? Will it release any radiation (since it sounds like radia-tion genera-tor) when you punch holes?"
3,,"has any one heard of a sedative called ""Rhoepnol""? Made by LaRouche, I believe. Any info as to side effects or equivalent tranquillizers? thanks.... --"
2,,"Maybe I'm just a child of the 80's, but I really liked the Marlins' uniforms. The helmets shine nicely in the sun. It's enough to make me a fan."
1,,That's pretty good. A friend had an Audi that he named Murphy.
5,,[stuff deleted] ^^^ I think you mean HCI here. [snip] Joe
1,,"one i saw had vented rears too...it was on a lot. of course, the sales man was a fool...""titanium wheels""..yeah, right.. then later told me they were ""magnesium""..more believable, but still crap, since Al is so m uch cheaper, and just as good.... i tend to agree, tho that this still doesn't take the SHO up to ""standard"" for running 130 on a regular basis. The brakes should be bigger, like 11"" or so...take a look at the ones on the Corrados.(where they have braking regulations)."
4,,":>... Also, as implied by other posters, why :>do you need to boost the orbit on this mission anyway? ... :You don't *need* to, but it's desirable. HST, like all satellites in :low Earth orbit, is gradually losing altitude due to air drag. It was :deployed in the highest orbit the shuttle could reach, for that reason. :It needs occasional reboosting or it will eventually reenter. (It has :no propulsion system of its own.) Has any thought been given as to how they are going to boost the HST yet? Give it a push? I can see the push start cartoons now :-)."
2,,"Newsgroups: rec.sport.baseball Harry talks about this ""incident"" in his autobiography ""Holy Cow."" Unfortunately, I can not clarify on this since (1) I read the book a couple of years ago and (2) I do not have my book with me. Anyway, It is a pretty interesting book if you are a Harry or Cubs fan."
3,,"I'll drink to that. Nice to see Steve still has his high and almighty intellectual prowess in tact. Yawn... Exactly my question to you, Steve. What's your point? This person had one, you didn't Nice to see that some things never change, Steve, if you aren't being ignorant in one group [*.alternative] you're into another. One positive thing came out of it, you are no longer bothering the folks in *.alternative, it's just a shame that these people have to suffer so that others may breath freely."
0,,"Well, I am placing a file at my ftp today that contains several polygonal descriptions of a head, face, skull, vase, etc. The format of the files is a list of vertices, normals, and triangles. There are various resolutions and the name of the data file includes the number of polygons, eg. phred.1.3k.vbl contains 1300 polygons. In order to get the data via ftp do the following: 1) ftp taurus.cs.nps.navy.mil 2) login as anonymous, guest as the password 3) cd pub/dabro 4) binary 5) get cyber.tar.Z Once you get the data onto your workstation: 1) uncompress data.tar.Z 2) tar xvof data.tar If you have any questions, please let me know. george dabro dabro@taurus.cs.nps.navy.mil -- george dabrowski Cyberware Labs"
1,,"Yeah, diesels are cleaner than petrol powered cars. They even have catalysts fitted to disels now! Oh and Citroen have even launched the 'First sports diesel car in the world'. Which is probably true if you assume if its for production purposes (Merc-Benz had a prototype which runs on diesel back in around 1968..... it did - and read this! - 200 MPH!!!) ....Shaz...."
5,,"Such a measure would also have another benefit. It would relieve the various states of the thorny problem of what to do with the hundreds of millions of dollars hunters pour into the economy annually. I'm sure that, to attain sure a lofty, humane, liberal and ecologically (not to mention politically) correct goal, the environmental and animal rights groups/individuals supporting such a measure would be more than willing to add their names to a list of supporters seeking increased taxation to replace these lost revenues. I am equally confident that these same entities, given their noteworthy record in the area of social responsibility and respect for private property, would feel morally and ethically bound to raise the necessary funds to acquire the hundreds of thousands of acres of land now held in private hands solely for use as private hunting preserves by the landowner(s). To do less than this would place these same groups/individuals in the ethically untenable (to say nothing of environmentally and politically incorrect) position of sanctioning the logging and subsequent development and urbanization of these former private hunting lands, which would no longer be useable by, or of any benefit to, the landowner(s) in such a capacity."
1,,"Does anyone know how to reset the service indicator of a BMW after changing the oil yourself? Also, I have about 3,000 miles on my 525i and so far only one of the five yellow service indicators went out. That means I don't need oil service until it reach approximatly 15,000 miles which doesn't make sense to me. Any idea? PS of cause I did my first oil change at 1,200 miles"
5,,"Just want to back this up with a personal anecdote. My grandparents have a Navajo rug made in the 1920's, which they received in trade from the weaver while living in Flagstaff, Arizona. The decorative motif consists of 4 large black swastikas, one in each corner. What's more, the color scheme is black, white, and red. To the casual glance it would undoubtedly appear to be a Nazi relic of some kind. Yet they owned it ten years before Hitler and the National Socialists came to power. As I recall, they took it down in the 30's, and didn't feel quite right about putting it back up until the 60's. It still draws comments from those who don't know what it is. --ccm -- Christopher C. May * U. of Ariz. Coll. of Medicine '93 * cmay@ccit.arizona.edu +=============================================================================+ +-----------------------------------------------------------------------------+"
1,,"Yeah. I don't use the clutch all the time either. I've done it with Fords, BMW, Datsun, and Chevy and it works fine. I can't think of any reason that it would damage the tranny. Essentially you are just doing what the synchros do anyhow - match the engine speed with the tranny speed and slip it into gear. Sounds about right. I usually slip it out during throttle-down and then blip the throttle and wait until it feels like things are right (usually about a second) and then slip it into gear... -- -------------------------------------------------------------------- Jon ""You obviously don't know who you're dealing with"" Gross jong@halcyon.com"
4,,"Tell that to the people who run the 10-meter Keck telescope, or the astronomers and engineers working on the Gemini twin 8-meter telescope project. It took 7 years to build Keck I and now they are building Keck II. According to the December 1992 Sky & Telescope, ""This second 10-meter eye will convert the facility into a binocular telescope with double the light-gathering power and the ability to resolve the headlights of a car some 25,000 kilometers away."" Japan's 8.3-meter Subaru telescope will soon join Keck on Mauna Kea. All these telescopes will work in the infrared, yes, but they are _visible light_ telescopes! And haven't you heard anything about adaptive optics? A lot of research was done with ""Star Wars"" funding, and some is now being shared with astronomers. This shows great promise. Soon, probably within a few years, even the largest telescopes will be able to resolve to their theoretical limit _despite_ the distortions of the atmosphere. To say that ""visible light astronomy is already a dying field"" is pure hokum. To use the ""logic"" that things are already bad, so it doesn't matter if it gets worse is absurd. Maybe common sense and logic are the dying fields. George Krumins"
2,,I am just wondering whether the official MLB stats includes Intentional Walks in the BB category or not?
4,,"Introducing the Back to the Moon in Congress: The Next Step The next key hurdle for the Lunar Resources Data Purchase Act is introduction of the Act in Congress. At this point, many congresspersons have been approached about the bill. However, for a successful effort to pass the bill, we need the best possible congressperson to introduce the bill. Due to his position as Chair of the House Committee on Space and Science, Congressman George Brown is the logical choice. He has a long record of support and interest in space development, and helped pass the Launch Services Purchase Act and the Space Settlements Act. There is a small group of activists in southern California who have assisted George Brown in his recent re-election campaigns. We are mobilizing this group to have them tell Congressman Brown about the Back to the Moon bill. We are also asking pro-space constituents to let him know that they care about getting America back to the Moon. Finally, there is a good chance that a nationwide alert for space activists to call or write George Brown to have him introduce the Back to the Moon bill may be staged during late spring, 1993. All this should produce a positive reaction from Brown's office. As more is known, it will be passed on. However, even if we are successful in getting him to support the bill, this alone will not ensure passage of the bill. For any bill to become law, one of three conditions must exist: either the bill must reflect widespread national support for an issue (such as extension of unemployment insurance benefits); be propelled by high-priced lobbyists (we're out of luck there); or have widespread support within Congress, due to small, but widespread, constituent support. The latter is the path that we, by necessity, must choose. This means that the introduction of the Lunar Resources Data Purchase Act must be immediately accompanied by a large number of congresspersons' sponsorship of the bill. To accomplish this, we need activists to ask their congressperson to support the Lunar Resources Data Purchase Act - now. To wait until the bill is introduced is simply too late - it takes time to have a congressperson's staff review a bill. If your congressperson mentions that the bill is not yet introduced, please elicit their opinion of the bill as currently written. We appreciate all comments on the bill from activists and politicians. If you have yet to see the Back to the Moon bill, please request a copy by Email (please include your U.S. postal service address), or contact your local chapter of the National Space Society)."
2,,"Is there a Chicago Cubs mailing list?? If so, I'd like to join. Any help appreciated...."
1,,= = = = = = The only thing about the 300ZX turbo and new Supra is they're about $10K or more over his budget...
4,,"We`ve had the the Great Western, the [ dunno ] and the Great Northern postulated as Brunel`s masterpiece. Keep boxing the compass chaps, you`ll get round to it eventually. The Great Western was a highly successful transatlantic mail ship, with hybrid sail and steam propulsion. The Great Eastern, which broke the 'Little Giant' financially and otherwise, was a revolutionary leap forward in ship design. A thirty thousand ton all steel vessel, with primary steam propulsion, it was at the time easily the biggest ocean going vessel ever built. Brunel took advantage of the fact that cargo and / or fuel capacity rose with the cube of scale, while drag rose with the square, so a really big ship could steam thousands of miles without coaling. Unfortunately, there was no real market for such a beast at the time, and it was eventually sold off at scrap values. As another poster said, it then went on to a successful career as a telegraph cable laying ship. It was in fact the only ship of its day capable of laying a transatlantic cable in one go, with the endurance and capacity to carry the huge reel all the way, and the manoeuverabilty to dredge for defective sections. See Arthur C Clarke`s book ""How the World was One"" [ I think that`s right ] If that`s how the Shuttle goes down in history, as a technical triumph and a financial disaster for the builder, it would not be entirely ignoble, but I doubt if history will be so charitable. Its true the Shuttle can do things no other launch system can do, but are they worth doing? With low cost access to space, you could have an affordable space station for doing shuttle-like extended manned missions. As it is, the shuttle is not so much a space-truck as a space-RV, ( only not so cheap to run :-( )"
5,,"I don't know about the paranoia and irrationality, but the rest is pretty close, all though you left out the inability to breath. Of course you can make a claim that people will do some fairly deranged things to get away from it. I've seen teenagers flatten 200lb. drill sergeants to get out of tents full of it. Which raises another issue.... What they didn't mention is that IN THE OPEN, it probably wouldn't do TOO MUCH harm to children, although I wouldn't use it in close proximity to infants. On the other hand, IN CONFINED spaces, the effects are GREATLY intensified, to the point of LETHALITY, since a sufficient quantity of CS will displace OXYGEN. When running a CS chamber CAREFUL attention is paid to ventilation. I wonder if they checked to see if any of the BDs were asthmatics or suffered from other respiratory diseases. I doubt it."
