label,title,text
2,,"I can tell you just how bad this movie is. I was in the movie and I haven't seen it yet, but I cringe at the thought of anyone actually paying to see me drunk. Especially considering what we did that year. The thing is that they probably over edited it. Especially the scene where my roommate was snorting coke of the tits of a Mexican prostitute (they probably should have followed him around). We made a few come and go appearances but aside from that I can't really remember anything. I was the MC in a few scenes (from what I'm told. What I can tell you is that everyone avoided the camera crew since who wants to be remembered as the guy who threw up or the girl who showed her tits to the world (or the girl that loser lost his virginity to). Overall the trip itself was crazy but people act different once the camera is on them."
1,,"This is the one major problem with this film, along with a good deal of québecois' biggest movies: Done in a pretentious way by pretentious people. It's really sad, but ""big shots"" movie makers (driving Dodge Stratus...) from this province believes They Got the Thruth, They Know What the Little People Like. We're not a rich province, every time a big movie like this (30 millions?!!?) is made, it's cutting off a lot of others who won't see their movie made because of lack of governmental help. So it generates mediocrity; only movies from ""friends of the family"" are going to be made. I sound angry and I am. I went see Nouvelle-France expecting a journey in the lives of my ancestors, but i found myself stuck in a pool of inconsistencies: french accent (we gotta please our cousins, so f*** our québecois' language)and lack of historical research is only a few. Add a campy love story and the same music score playing again and again and dumb québecois' viewer is gonna open up and ask for more. I'm glad this pretentious piece of s*** didn't do as planned by the Dodge stratus Big Shots... It's gonna help movie makers who aren't in the very restrained ""movie business"" of Québec. Rent Cruising Bar instead and have a real good time. PS: I'll never forgive them for ruining such an awesome title."
2,,"I have to be honest and say I bought this movie, not because of the content, but because David Cubitt is in it; I know ... shallow, or what? - but, come on, Mr Cubitt is a fantastic actor to put it mildly. I really didn't know what to expect from watching this movie, I'd read the other write up, and those on other sites but I have to say I was drawn into the world of the brothers almost from the get go. David Cubitt as Theo, and Colm Feore as Ryan are so believable as the two estranged brothers, the film moves through their relationship as they start to try getting to know each other again after their fathers death. The scene where Theo finds out Ryan is gay was played brilliantly, he literally walks in on a scene and tries to leave without Ryan noticing - which of course he has. The film has been very well researched and is therefore incredibly sad, moving, uplifting and a celebration of life in parts. I came away from this feeling sad at what Ryan went through but also with the knowledge that he was given hope and unconditional love by the ex drug addict brother Theo. I agree with the other reviewer who finds the scene where Theo says he will be a father moving, and I'd go a little further to say I actually vocalised my thoughts at Ryan when he cruelly says to Theo 'What makes you think you can be a father' and Theo says simply 'You.' Theo walks away then, but that small exchange of dialogue speaks volumes to the almost self pitying aspect of Ryan who is brought up sharply by the simple retort. A brilliantly conceived movie on all counts, the acting, directing, writing etc are all so well done. I can't really find anything else to say about this movie, except to say that it is very hard dealing with the death of a loved one but this is done superbly, to the infinite degree. The respect for the subject matter and the outpouring of love (without being contrite and mawkish) speaks volumes in this rather selfish world we live in today. Well done to all concerned. Not many movies bring me to tears and give me pause to think about life in general, and also to be glad for all the things I have and not be sad for the things I don't, but this movie did, it was unbelievably uplifting considering the subject matter."
2,,"Boogie Nights follows a theme that is extremely familiar to gangster films (although it doesn't fit into that genre itself) - the rise and the fall. We see the rise of several individuals, some of them from complete obscurity, to achieving great heights ... and then falling from grace due to their excesses. I believe that this is the first feature by writer/director Paul Thomas Anderson, and it's a great start! I saw elements of other directors' influences, such as Robert Altman, but the film holds its own in originality and plot development. Character development is the movie's finest feature. I really identified with all of the characters and felt their pain and their success with them. All of the performances were brilliant. (It was especially good to see a small part performed by real-life porn veteran, Nina Hartley). Basically this film combines comedy and tragedy with the result being one of the best films of 1997, which was snubbed at the Oscars (probably due to the ""racy"" - as they would say - subject matter, and the general conservatism of the Academy."
2,,I watched this movie probably more than 20 times. The jokes are now 10-15 years old but every time I watch it it makes me fall off my chair. Two of the finest actor Salman Khan and Aamir Khan plays the lead roles here. Even if Aamir Khan is a much better actor and got the better role(smart guy) in the movie Salman Khan matches and sometimes perform even better as the dumb guy. All the characters are memorable. This movie is filled with hilarious one-liners and funny situations(a little too silly probably). Don't try to look for logic in this movie. Let your brain relax for some time. I promise it will be an experience to remember.
2,,"In the 60's Cleveland television audiences could watch a episode of ""Flash Gordon"" as part of the Ghoulardi Show (11:30PM Friday). This was the best mockfest material any of us in junior high had ever seen. We would have regular ""sleepovers"" (although we did not call them that) just to get in on the fun of watching this stuff with a group of friends. Then the next week we would quote our favorite cornball lines from the latest episode. Watching it today provokes much the same reaction. But if you can stop laughing at the dialogue, the lame creatures, the silly costumes, and the horrible spaceships long enough, there are some good things I did not appreciate the first time through. The production designers built some excellent sets, both the rooms and the laboratory devices. Charles Middleton's ""Ming the Merciless"" character was the all-time best screen villain, certainly up to that time and arguable better than anyone since. Jean Rogers is staggeringly beautiful. Then again, what do I know? I'm only a child."
2,,"Intruder in the Dust (1949) Dir: Clarence Brown Production: MGM Excellent 'Southern Gothic' tale, adapted from the Faulkner novel, about a black man, accused of the murder of a white man, who asks a young white boy he has befriended to help him prove his innocence. Lucas Beauchamp (Juano Hernandez) is something of an anomaly in this small town. He's a black man who owns the land he lives on and doesn't think much of the diseased social order that mostly keeps the peace here and in many similar small towns. So when Lucas is found holding a gun over the dead body of Vinson Gowrie, shot in the back no less, young Chick Mallison (Claude Jarman) (who Lucas once saved after Chick fell through the ice while hunting on his land) fears that the town finally has the chance to ""make Lucas a n*****."" Arrested, and with a very real chance of being lynched before the night is through, Lucas reaches out to Chick for help, as the only person he knows ""not cluttered with notions"". Chick asks his Uncle John, a lawyer, to defend Lucas and while the man is initially bothered by his own notions he agrees and they race against the gathering mob to save Lucas' life. The film has an uncommon frankness for its time and is mostly free of moralizing. The lawyer character has a tendency to speak incredibly self-aware dialogue that sounds mostly like something from the printed page, but it has minimal impact on the tone. That's a credit to the rich characterization of everyone else. Juano Hernandez, who had mostly appeared in Oscar Micheaux films, is superb as the proud Lucas. Porter Hall as the murdered man's father, in maybe the best role I've ever seen him in, and Elizabeth Patterson as a plucky old lady sympathetic to Lucas' case, standout in support roles. The setting is perfectly realized. It is actually filmed in Oxford, Mississippi, Faulkner's hometown. Brown also uses the crowd in an effective way, it's always an anonymous mob against a single person (like Lucas when he's arrested or John when he's going up to his office), that is very threatening. Or the grotesquerie of the whole town gathering at the jailhouse to witness the lynching like it was a parade. Of note is an absolutely riveting scene when Chick and his friend Aleck go evidence gathering in a cemetery. Robert Surtees (THE BAD AND THE BEAUTIFUL, THIRTY SECONDS OVER TOKYO, BEN-HUR) shot the picture. *** 1/2 out of 4"
2,,"Having heard of Modesty Blaise before, but never having read a novel or a comic strip, my wife and I liked the film a lot. It delivered, in a captivating way, a good introduction to the character and her background. Although it has some action flick elements, it is much more an intimate play, excellently written. Sadly, this is also, where a major drawback of the movie is revealed. An intimate play lives on the capabilities of its actors and unfortunately only half of the cast delivered. While Alexandra Staden did an excellent job as Modesty Blaise, her counterpart Nikolaj Coaster-Waldau - as the villain Miklos - did not. Smiling his way through the plot as if it is an extend toothpaste commercial, he fails to build up an atmosphere of anxiety that would have made the movie a masterpiece. The supporting cast is somehow similar, from some stereotyped gangsters and sluts to decent performances from Fred Pearson as Professor Lob and Eugenia Yuan as Irina."
2,,Very good dramatic comedy about a playwright trying to figure out how to keep his head above water after running out of ideas. Can't say much about this film without giving away the story. I can say that little was as it seems as you are watching the picture. Everybody has his or her own agenda. Nice little surprise at the end - after all the other surprises. Well written with good performances by all.
1,,"Hope Floats with Sandra Bullock is a real disappointment. The story starts off ok. Her husband cheats on her and she finds out on national television. So she has to rebuild her life. Here it could have gotten interesting or built up in a story line, but you become so bored with it. She moves back with her parents and Harry Connick Jr. who plays Justin begins hitting on her. The two have no real chemistry at all, yet your supposed to get the impression that Justin is in love with her. The movie ends the way you figure it will but you wish it hadn't ended like every other kind like it. They had a good start with this movie and could have turned it into something watchable but instead its a movie that you definitely want to miss."
1,,"""Curse of Michael Myers"" is a very frustrating piece to deal with for a fan of the Halloween series. After a very disappointing letdown in Halloween 5, the series reached a near ebb in plot lines, with a silly devolution into witchcraft and a teenage cult dedicated to the worship of Michael Myers. ""Curse of Michael Myers"" ups the ante in blood and gore, but really represents a decay in the series' integrity. It's too bad to, as this is the last movie for Donald Pleasance as the character of Dr. Loomis. Pleasance has some good screen moments (precious ones if your a fan of the series) as the now very aged and as he says ""very retired doctor"". Sadly he died before the movie was completed, and it is very apparent at the conclusion of the film that the stories original climatic scene was never realized. Right from the beginning credits, Halloween 6 has more of the feel of a made-for-TV movie then that of the block-buster horror flick that it started out as in 1978. Any loyal Halloween alumni should have demanded more from this film,... Dr. Loomis and Donald Pleasance deserved more."
1,,"A large part of the scenes should be cut off. There is a lot of scenes that should have been cut off. For example the scene where the hunters mentions ""I got spiders on my dick"", ""I like dick"", playing in the mud scene, or a bar scene where a professional dinocroc hunters main job is a snake charmer. How about other terribly incoherent scenes featuring a woman, Diane who wants to loose her virginity to a boyfriend who walks like he wears women's panties three sizes too small. While they make love, didn't they realized they are making it out next to the little boy who will soon run away and loose his head? Why did they do in a living room? I mean his head really flipped. How about the beach scene very reminiscent of Steven Spielberg's Jaws scene at Grant Lake. All these strange scene could easily be re-dubbed and billed as a comedy. Here in my local town, the cineplex theaters had been advertising for months about Dinocroc, and I am glad I didn't watch it because I later found out it was shown only for 1 or 2 days before it was canceled. The movie was THAT bad. I suspected that Dinocroc was not a good movie looking at the preview. It features the leg of Dinocroc that looks like a child wearing green pajamas and slippers with claws and walks up and down like a 2 year old. It could easily passed over as Baby Geniuses. If any students of movie making wants to learn what not to do this is a real classic trash. Such as Diane's boyfriend who walks like he had an advanced case of syphilis makes you wonder what the poor woman sees in this guy who looks drunk even before he get to drink beer. When this happens, who cares about Dinocroc? The panties man looked more more interesting than the entire movie of Dinocroc. His acting was so bad, he makes a much better replacement for Mr. Bean. MOVE OVER ROWAN ATKINSON, here is a man with a better comedic talent in a horror sci-fi flick. Perhaps the worse casting in the history of Hollywood."
2,,"Time For A Hit! Waqt Dir- Vipul Amrutlal Shah Cast- Amitabh Bachchan, Akshay Kumar, Priyanka Chopra, Shefali Shah, Rajpal Yadav and Boman Irani. Written by- Aatish Kapadia Rating- *** Eureka! We've got it! Yes, ladies and gentlemen in Vipul Shah's 'Waqt', we have probably found this year's first bona fide hit. Replete with all the necessary ingredients of a commercial Bollywood fare, 'Waqt' has all that it takes for a movie to click with the Indian audiences. It's the kinda film that makes a distributor feel happy and contemplate his next phoren visit! In this 'saga of Indian emotions' then, we have a happy family(isn't it always?) of three. Ishwar(Amitabh Bachchan), the postman-turned-millionaire(don't ask how!...there's something about selling toys while delivering letters and all that seriously- who gives a damn!), married to Sumi(Shefali Shah) is a doting father to Aditya(Akshay Kumar). Ishwar has to make a serious decision about his son's careless attitude towards the responsibilities of life. His love for Aditya though, results in his procrastination of the grave issue. However, when faced with a situation that will test his race against time, Ishwar has no alternative but to throw Aditya out of the house- hoping that the new predicament might make him more conscientious of his own life. But this presumed solution becomes a problem in itself, as the rift between the loving father-son increases and the fences continue to grow. You don't have to be a rocket-scientist to realize that such a story provides ample opportunities to infuse comedy and drama alike. So, pre-interval you have the initially funny, later annoying comedy track of Boman Irani and Rajpal Yadav; and post-interval there are the go for your kerchief moments between Aby and Akki! Writer Aatish Kapadia(he also penned the original Gujarati play 'Aavjo Vhala Fari Malishu' on which the film is based) does a good job of keeping the narrative fluid. The dialogues tend to get inconsistent at times. It doesn't help that songs appear like acne on a teenage face and mar the proceedings. Clearly, a couple of numbers could've been done away with. On the directing front, Vipul shows that he possesses a natural flair for story-telling. 'Waqt', as well as his earlier debut effort 'Aankhen', manage to keep you interested till the last reel. On a personal note- the seesaw of emotions was a tad jerky for me. But gauging from the audience reactions, it was working to the hilt. Finally, 'Waqt' is all about its performances which amount to one whole point in the overall rating! Amitabh Bachchan is dependable as always. His energy is visible and so is his age! Shefali pitches in a finely nuanced performance and matches the superstar at every step. Boman and Rajpal bring the house down with their histrionics. Priyanka has little to do than fulfill the perfunctory role of a heroine. When it all boils down though, 'Waqt' is Akshay's vehicle. I have always maintained that Akki is as good as the role suits him. Put him in a 'Mujhse Shaadi Karogi' and he's fantastic, but in a 'Bewafaa' he is woefully bad. Here, Akki is probably at his best. Whether it is his comic timing or his emotional renderings, he is near-perfect. There's also an action scene for his fans! Ironically, his previous best endeavour was in 'Aankhen'- with the same director and Big B at his side! 'Waqt' is by no means a memorable movie. It's not one that will feature in the better films of our industry. But it is one for the masses. And at a time when the industry is waiting desperately for a universal hit, 'Waqt' might just do the trick! - Abhishek Bandekar Trivia- This is Akshay Kumar's second consecutive film after 'Bewafaa', in which he performs on stage during the climax! Rating- *** * Poor ** Average *** Good **** Very Good ***** Excellent 22nd April, 2005"
2,,"This sci-fi masterpiece has too many flaws after the editors had butchered it after its opening in 1936. Visually it is a wonder to behold, but the script allows too many intellectual speeches about war and progress.This gets very corny when the actors are given to recite a lot of high minded messages at all times.Raymond Massey and Cedric Hardwicke,both great actors,come off as quite a pair of fanatics. Ralph Richardson is very good as the ""The Boss"" a megalomaniac warlord. The prediction of World War II was very eerie considering that the world was on the brink of the most devastating conflict in human history at the time. I'm sure glad that war didn't turn out as it did in the movie. There are some visually stunning montage sequences bridging the leaps of time between the movie's different episodes. Although its not as entertaining as I hoped it would be,this movie sticks in your mind long after you've seen it."
1,,"When you first sit down to watch this movie, keep in mind that you are about to see something you've probably never seen before. Keep in mind that this is a movie where they obviously spent INSANE amounts of cash on explosions and not enough on acting or anything else for that matter. The crazy thing I noticed is that every character is completely over-portrayed, and it seems (most of the time anyhow) that the film had been 'sped-up' to make the characters move faster! (I wonder if the Hong Kong version was dubbed too?) I understand the cartoon had this, but it doesn't work for live-action. It just looks odd... as if the camera crew decided to act because they couldn't afford real actors. The English version is horribly dubbed, and the character's words do not match the mouths at all. I would have preffered subtitles, but since this is a kids movie, and since some kids cannot read well, I'll let it go. But there is something extremely odd about this movie. It's supposedly a kids movie, but there's a lot of material about SEX, RAPE, and STRIPPING which isn't exactly for young Western audiences. (In the Orient, they have different laws and sexuality in children's movies is much more accepted). But parents be warned! There is a scene where two characters talk about rape, multiple scenes where people say 'sex maniac' and a scene where this insanely young japanese girl does a sexy dance for one of the 'sex maniacs' and shows him her breasts! Who was this movie made for anyway? Oh, and the special effects are laughable. You can tell the spaceship-like things that bomb the village are cardboard cutouts (or animation, I wasn't sure) that look unconvincing, even to a kid. The makers of this movie left out a lot of cool things from the cartoon, simply because they couldn't budget the kind of money they'd need. I didn't like how the names of all the characters were changed... it made me wonder if this movie was made by the same people as Dragon Ball Z. I don't really recommed this movie to anyone. Kids, adults, or Dragon Ball Z fans. It's just a poor representation of the cartoon, and obviously, one will be able to tell that this movie was rushed and no care whatsoever was put into it. I won't even get into the camerawork... just wait until the end credits at the still picture that sits there for 2 minutes... most of the shots are not framed correctly AT ALL and the movie just seems made by amateurs. Grainy film quality too. Just all around horrible!!!!"
2,,"This PM Entertainment production is laced with enough bullets to make John Woo say, ""Enough already!"" Of course, it isn't nearly as beautiful as Woo can deliver but it gets the exploitive job done in 90 minutes. Eric Phillips (Don Wilson) is an undercover cop in the near future. When his wife is framed for murdering the Governor by a team using a look-a-like cyborg, it is up to Eric to clear her name. Wilson gets to pull Van Damme duty as he plays the heroic lead and his evil cyborg doppelganger. Why the Academy failed to take notice is beyond me. Being a PM production, there are tons of car chases, exploding cars (4 in the first 5 minutes!) and shoot outs. I particularly liked the van that flips in midair before it even comes close to touching an exploding truck. My other favorite bit involved a neighborhood girl coming over to perfect her karate in Don's simulator. It is merely a chance to show off some cheapo LAWNMOWER MAN effects circa 1995."
1,,"The lines in the title of this review are the first lines in this film's theme song, a wonderfully demented parody of the (in my opinion horrible) song ""My favorite things"" from ""The Sound of Music"". And this fun little detail isn't the only aspect that makes ""The Body Shop"" aka. ""Doctor Gore"" (1973) recommendable to my fellow Gore/Trash fans. The film, which was created almost entirely by J.G. Patterson Jr., who served as producer, writer, director and leading man as the eponymous Dr. Gore, is crap, no doubt, but it is also beyond doubt that it is amusing, and that everyone involved, probably Patterson especially, was aware that they were not exactly making a masterpiece. Dr. Brandon (Patterson) a famous but totally insane plastic surgeon, looses his beloved wife Anitra, a model, in an accident. Along with his hunchbacked assistant Greg (Roy Mehaffey), he henceforth kidnaps beautiful young women in order to build himself a new, perfect wife out of their body-parts... ""Doctor Gore"" is doubtlessly a film of the 'so bad it's good kind', but it is also has qualities beyond the usual ridiculous trashiness. Mad science has always been one of my absolute favorite Horror topics, and, as a matter of fact, it is also one of the coolest topics for ridiculous Gore Trash flicks. Obviously shot on a minimal budget, ""Doctor Gore"" pays some homage to the ""Frankenstein"" films, especially James Whale's masterpiece ""Bride of Frankenstein"" (1935), and resembles the look of the early Troma / Herschell Gordon Lewis Gore flicks such as ""Blood Feast"" (1963) - only that this looks a lot cheaper and crappier. Obviously J.G. Patterson's motive was not merely to make a fun gore flick: Being a rather ugly, weird-looking fellow, his role of Dr. Brandon gave Patterson the opportunity to make out with a couple of hot, scarcely dressed young women (who would later end up as body-part donors in Dr. Brandon's laboratory). Most of the gore is actually pretty well-made regarding the obviously tiny budget. The dialogue includes some extremely hilarious lines (""Get that, it might be the door... and put a coat on so they don't see you're a hunchback.""). Besides the aforementioned theme song, ""Doctor Gore"" also includes a wonderfully crappy appearance by a country band called 'Bill Hicks and the Rainbows' - my new favorite band, NOT. For the rest of the film, I kept wondering whether Bill Hicks and Roy Mehaffey, who plays the hunchbacked assistant, are twins or even the same person - the two look exactly the same, and having two unrelated obese, red-bearded guys looking this weird in one film would be a huge coincidence. Other than J.G. Patterson, most of the cast members never did any other films. This is the first film I've seen out of the few by Patterson. Sadly, the man died of cancer in 1975. Overall, ""Doctor Gore"" is a film that certainly isn't for everyone. As a matter of fact, it is total crap. But it is also amusing, and recommendable to my fellow fans of weirdness and cheap camp stuff. Dictionaries should show a screenshot from this film under 'trash flick'."
2,,"He now has a name, an identity, some memories and a a lost girlfriend. All he wanted was to disappear, but still, they traced him and destroyed the world he hardly built. Now he wants some explanation, and to get ride of the people how made him what he is. Yeah, Jason Bourne is back, and this time, he 's here with a vengeance. OK, this movie doesn't have the most elaborated script in the world, but its thematics are very clever and ask some serious questions about our society. Of course, like every Hollywoodian movie since the end of the 90's, ""The Bourne Suprematy"" is a super-heroes story. Jason Bourne is a Captain-America project-like, who's gone completely wrong. In the first movie, the hero discovered his abilities and he accepted them in the second one. He now fights against what he considers like evil, after a person close to him has been killed (his girlfriend in ""Suprematy"") by them. That's all a part of the super-hero story, including a character with (realistic but still impressive : he almost invincible) super powers. And the interesting point is that the evil he fights all across the world (there's no frontiers in the Bourne's movies, characters are going from one continent to another in the blink of an eye), is, as in the best seasons of ""24"", an American enemy, who's beliefs that he fight for the good of his country completely blinds him. Funny how ""mad patriots"" are now the N.1 enemies of paranoiac Hollywood's stories. Beside all those interesting thematics, the movie isn't flawless : the feminine character of Nickie Parson is for now on completely useless and the direction is quite unoriginal when it comes to dialogs scenes. But all that doesn't really matter, for ""The Bourne Ultimatum"" is an action movie. And the action scenes are rather impressive. Everyone here is talking about the ""Waterloo scene"" and the ""Tanger pursuit"" and everyone's right. I particularly enjoyed the fight in Tanger, that reminds my in its exaggeration and craziness the works of Tsui Hark. Visually inventive scenes, lots of intelligent action parts and a good reflection on American's contemporary thematics : ""The Bourne Ultimatum"" is definitely the best movie of the series and a very interesting and original action flick."
2,,"Loved this film. Real people, great acting, humour, unpredictable. The characters were believable and you really connected with them. If you're looking for a film about slightly offbeat characters outside the mainstream of society and how they help each other, this would be a good choice."
1,,his has to surely be one of the worst gay-themed films of all time. Who told any of the so-called actors that they can act. Bad sound - bad script - gestures so overboard that they defy reality. A nightclub scene with only one actor and dubbed crowd scenes. After seeing other low budget films similarly made I was prepared for something innovative - but not plain pathetic. Parents and friends really should not encourage anyone to make such tripe. And the DVD - No menu access; its worse than a VHS tape. Once you start you have to watch the whole thing through - luckily the fast forward button works - with this film and DVD nothing else does.
1,,"John Leguizamo must have been insane if he thinks this was a funny movie. I laughed more times watching Remains of the Day. Pathetic plot, unbearable acting. Horrible music -- Michael Sambello IS a ""Maniac."""
2,,"I really enjoyed this movie - I like prison movies in general (I'm not sure why -- I'm sure some shrink could make something out of it!) I spent one night in jail more than 20 years ago, and I knew then I would never go back - I got the individual version of ""scared straight""! (I did get locked up in an isolation cell on Alcatraz for a couple of hours, compliments of a park ranger, but that's another story!) Anyway, the genre really interests me. The soundtrack, specifically ""Sympathy for the Devil"" by the Rolling Stones, was the perfect backdrop for the film. To this day, I think of ""The Jericho Mile"" every time I hear the song."
1,,"Why a film maker with a track record like Wes Craven would want to lend his name to a tedious collection of cliches like this is anyone's guess. And if he did stump up any money for it - all of £50 judging by the looks - he should have been banging on the director's door for a refund the minute the film was released. There are many ""Alien"" rip-offs and this is one of the worst. Even the reliable Lance Henriksen, saddled with a character dumb enough to allow his kids to wander around a dangerous government lab, can't save it. As a cure for insomnia, this rates a 10+. As a piece of quality film making - forget it."
1,,"""Visitor Q"" is a failed attempt at black comedy which focuses on what might be the world's most dysfunctional family including physical abuse from beatings to murder to incest to sodomy to necrophilia to a lactating mom who nurses her husband and adult daughter, etc. The film is so outrageous it garnered some critical praise and established a small cult following. However, with home video quality and a slapdash production, ""Visitor Q"" just doesn't hold up even as a curiosity. Genitals are blurred out and sanitary appliances clearly visible, make-up is awful, and everything else is amateurish at best. A waste of time. (C-)"
2,,"The hip hop rendition of a mos def performance (according to the film's musical credits)...it is an incredible piece of savage consciousness that slams the violence in your heart with each ""snap"" if anyone can tell me someplace this song, ""Live Wire Snap"" by Mos Def from ""The Ground Truth"", an undeniable duty to see as the Americans who might not support the mission but embrace each soul caught inside this savage miscalculation of purpose...they take on the haunting as so many of us can sit back and be angry... ""Live Wire Snap"" by Mos Def, where can it be found desperate to find it : medically unable to serve"
2,,"Tim Robbins did a masterful job directing this film. I say this because he avoided convention and cliché. He also oversaw superb performances from Susan Sarandon (who won an Oscar for her role) and Sean Penn. Even more amazing, Robbins doesn't patronize. He just tells the story and lets the events play on the viewer's mind. This is so effective because it allows the viewer to form his own opinions on the death penalty, one of the most controversial subjects of our time, without being unfairly manipulated in either direction. I can't recommend this film enough, 9/10."
2,,"A wonderful story that should be seen by all families. The story, acting, and production values are all first rate. I highly recommend ""Checking Out!"" Peter Falk is marvelous as an aging actor who wants to decide when he will die, so he can continue to know how things will end and not be ""a member of the audience."" His three children rush to New York to confront him and try to change his mind. There are, of course unresolved family issues to be addressed, and the script and actors handle them well and with great humor. The story is about a Jewish family, but it could easily be about any other family. Well, maybe not a WASP family. The siblings have issues with each other and also with their father. I loved the writing and directing, as well as the acting. All in all, a humorous and touching film."
2,,"Director Samuel Fuller concocts a brilliant visual set-up: cocky pickpocket unwittingly lifts some microfilm from a woman's purse; it turns out she's a courier for the Communists, and now she and the grifter are being watched by the police. The Film Noir Formula is all its glory--before the ingredients became clichés--including waterfront locales, floozies, saxophones on the soundtrack, and one hell of a climactic fistfight. Performances by Richard Widmark and Jean Peters are right on target, and the smart, sharp script is quite colorful. Fabulous Thelma Ritter received an Oscar nomination for knockout supporting role as a ""professional stoolie"". Exciting, atmospheric, tough as nails. *** from ****"
2,,"Two great comedians in a great Neil Simon movie based on his hit play. Great combination, especially when the comedians in question are Matthau and Burns. Small wonder why Burns won an Oscar for this; he's as sharp and as funny as ever. And Matthau is every bit his match, if a tad more crotchety. This is familiar Simon territory: two old vaudeville partners reunite for a TV special but still can't stand one another after all these years. It's a delight to watch these two pick at each other, their scenes together make this film an absolute delight. Myself, I especially enjoyed the ""knock, knock, knock / ENTER!"" scene. And if you're a fan of either Burns or Matthau, you'll enjoy it, too. In fact, you'll enjoy the whole movie. Ten stars. Put a little ""Sunshine"" in your life."
2,,"What can I say about this film that won't give you any preconceived notions when you see it? Very little. The plot has to do with the return from hospital of a teenage girl after she broke down. What follows after that is the movie. It is one of the creepiest most mind blowing films of the past several years. Everything about the film is just slightly off center and leaves you feeling ill at ease well after the film has ended. It is not a perfect film. The film has problems in its final half hour which make an already confusing story, even more confused.(If you've read any number of other comments here on IMDb and elsewhere you'll know that a great deal of time has been spent trying to unlock what actually is going on) I'm not sure what I actually think of this film beyond the fact that it scared me and disturbed me in ways that most well known horror films ever have. If you like horror, and don't mind not having everything clearly summed up I suggest you try this since it will more than likely make your skin crawl."
1,,"What were they thinking when they made this truly TERRIBLE film? Arbus, one of the most important photographers and women of the Twentieth Century, had a fascinating and dramatic life. What possessed anyone to make this film, which explains her unique artistic vision, as being the result of an (imaginary) affair with a grotesque, yet charismatic hairy freak (played by Downey)? In real life, Arbus broke out of a traditional marriage and woman's role to express herself. In this movie, Arbus is an ultra-dreary Nicole Kidman whose inspiration is all attributed to a ""Beauty and The Beast"" devotion to an interesting man. For this reinvention, the film is truly shameful. Independent of that, it is also just dopey and dull."
2,,"Okay so there were the odd hole in the plot you could drive a zeppelin through, but how well was the emotional stuff handled? It would have been so easy to descend into cheesiness but the writer pulled it off. The image of the ex female cyberman making crying noises as she/it saw her reflection after regaining her emotions is one that will stay with me forever. That's twice now the monsters have shown a soft side and been presented fleetingly sympathetically, the previous being the last Dalek from series one, but by Jove it's worked. Add to that the other ex-female who had been ""upgraded"" on the eve of her wedding, and Jackie Tyler recognising her husband after she had become ""cyber"" and you have a permanent throat lump. Keep it up!"
1,,"`AfterLife' is about a somewhat arrogant, reasonably wealthy man who discovers that his mother is dying, and finds himself looking after his sister, who has Down's Syndrome. He can't be bothered with her, and basically just wants to get her off his hands; he has better things to do. At one point he finds that he has to take her, by car (she doesn't like flying) across the country. If that all sounds familiar to you, it is probably because you have seen `Rainman,' a film far superior to its imitator, `AfterLife.' That it copies the basic premise (heck, it nicks a few characters and even scenes too) is not the fundamental problem with the film. The fundamental problem is that I did not care about these characters. The brother, Kenny (Kevin McKidd), is a bit of a womaniser. He has a girlfriend who comes and goes in the story, and who learns to like the Down's Syndrome sister (again, this is taken from `Rainman'). He is a journalist, trying to get an interview with a doctor who is facing a scandal. When he ends up looking after Roberta, the sister, he doesn't have much time for her, and sometimes leaves her alone for a little too long. When she wanders off, he becomes even angrier towards her. Am I spoiling anything by saying that he becomes a nicer, loving person by the end of the film? Roberta is not determined to be 'normal'; she is 'normal,' and wishes people would stop treating her differently. She is played by Paula Sage, an actress who does have Down's Syndrome, and her performance is easily the best thing about the film; why did the screenwriter not explore her character more? Well, probably because that would mean the characters would get in the way of the story. When we surely already know the story anyway, didn't the filmmakers see the problem they were creating? For a film about a dying mother and her handicapped daughter (the father is absent; I think he is dead, but I'm not sure), it is surprising how little impact the film has on the emotions of the viewer. The scenes are performed in such a standard, dull way, with such standard, predictable dialogue, that I found myself rolling my eyes. I have nothing against sentimentality in films, but it only really works if you care about the characters. Here the characters are so uninteresting and two-dimensional that I didn't really think there was much to care about. `Rain Man' has an emotional climax, but that moved me, because I cared about the characters. Talking of climaxes, this film has a stinker. There is sequence at the end of the film that starts off as an unbelievable situation and ends up in even worse territory; an unforgivably cruel trick is played on the audience. The sequence is designed to move the audience, but ends up being horribly manipulative and offending the intelligence of the viewer. Audiences aren't stupid, and they know when the film is cheating. What a cheap shot. There is not one scene in this film that has the impact it should. There are a few sequences that are funny, yes, but when the characters talk to each other, I can practically see the screenplay in front of me, moving predictably and uninterestingly, never hitting anything that touches the mind or the heart. There are those phoney arguments that are reserved especially for the movies, where the other character knows exactly what the reply is. Why don't supposedly 'realistic' films not realise that, in real life, anger can be irrational, and sometimes people can't express their emotions, and they might say things that don't make sense, or not be able to say anything at all? All of the actors in this film deserve better material. This film is not based on fact, but I think a documentary on a family with a Down's Syndrome member would be much more interesting. That way, we might have had truth and emotion. For some reason the characters in this film think that an emotion only involves saying something loudly and making a suitable facial expression. ** (out of 5)"
