label,title,text
1,,"I was expecting a lot better from the Battlestar Galactica franchise. Very boring prequel to the main series. After the first 30 minutes, I was waiting for it to end. The characters do a lot of talking about religion, computers, programming, retribution, etc... There are gangsters, mafia types, who carry out hits. However, Caprica doesn't have the action of the original series to offset the slower parts. Let me give you some helpful advice when viewing movies: As a general rule, if there is a lot of excessive exploitive titillation, then you know the movie will be a dud. Caprica has lots of this. The director/writer usually attempts to compensate for his poor abilities by throwing in a few naked bodies. It never works and all it does is demean the (very) young actresses involved and I feel sorry for them. Directors/writers who do this should be banned from the business. If you want to be bored for an hour and a half, by all means, rent Caprica. There's (free) porn on the 'Net if you really want to see naked bodies. Otherwise, move along, nothing to see here."
2,,"***SPOIERS*** Atlanta crime auctioneer with Burt Reynolds,Sgt. Sharky, and his tough and well oiled ""Sharky's Machine"" Let. Frisco, Charles Durning, and officers Papa & Arch, Brian Keith & Berney Casey, breaking up the Atlanta crime Syndicate who's on the verge of putting ""Their Man"" in the Geroria Governor's State House. Busted after messing up a major drug police sting operation, with the drug dealer and a number of innocent pedestrians shot and killed, Sgt. Sharky was transfered into vice. Busting hookers johns and perverts Sgt. Sharky finds a list of call girls in the wallet of a top Atlanta pimp and after bugging one of the call girls apartment it turns out that she's having Don Hotchkins, Earl Holliman, a candidate for governor as a regular costumer. As Sharky starts to investigate this strange arraignment he finds out that the good family man, married with five children, Hotchkins is also on the payroll of Vittorio ""Victor"" Gassman the mob ""Godfather"" of Atlanta.The high-price call-girl Dominoe, Rachel Ward,who's involved with Hotchkins is tired of being a hooker and want's to leave Victor's stable of call-girls and live with Hotchkins as his live-in mistress after he gets elected governor of Georgia, which is already a forgone conclusion, but their's only one slight hitch; will Victor let go of her. Tangling with the Gassman Syndicate the corrupt Atlanta police and city officials, as well as the local Chinese mob, Sgt. Sharky ends up losing most of his men, including two of his fingers, as he brings down the Gassman Mafia in a final shoot-out with the his Mobsters at the famous Atlanta Peachtree Plaza Hotel's. Statueques and beautiful Rachel Ward as Dominoe is thought to have been murdered by Gassman's drugged-out hit-man Billy Score,Henry Silva,who blew her face off with a shot gun but in reality it turned out that he really killed Dominoe's call-girl room-mate Tiffany, Aarika Wells, with Dominoe away in the country. Sharky, who was in love with Dominoe from afar, found out the truth about her being alive and to the surprise and shock of mob kingpin Victor Gassman is going to use her, by getting Dominoe to testify against him, to put Gassman and his mob away for good but the cunning and vicious Victor wasn't going to go willingly and let Sharky know it sooner then he thought. Blood spattering shootout at the Peachtree Plaza Hotel in the films final sequence with Shark'y Machine having it out with the almost indestructible junkie hit-man Billy Score. Shooting it out on the hotel stairway both Billy Score and Sharky's machine member Arch come face to face with Billy's drug induced invincibility clashing with Arch's Zen reality alerting philosophy in what can best be said to be a battle of two cultures: West and East."
2,,"A sentimental story with a sentimental sound track. It's about a little girl ( with a voice impediment ) who treasures her green parrot Paulie. The parrot thinks and talks like a human being and gives help and advice to his constant companion. The parrot is definitely the star of the film. At times mischievous and at times in fits of depression the bird captures the mood in a most remarkable and expressive way. The synchronised voice too is very well done and within a minute or two you can actually believe that this intelligent little bird exists. Early in the film her father gives the bird to a pawnbroker and the subsequent scenes tell the story of Paulie's constant struggle over many years to be re-united with his mistress. One of the many memorable scenes is when he falls into bad company and is encouraged to spy on people using the automatic teller machines. Paulie it seems has a phenomenal memory. The ending is predictable, but who would want it otherwise. Children will love this film and anybody who keeps a bird as a pet will delight in Paulie's antics."
2,,"I think this was the most outstanding edge-of-your-seat thriller that I have seen in a long time. The research for the film was thorough, the writer Kelly Sane has left no loose ends. The cast was seasoned (fantastic performances all round). Omar Metwally was outstanding. The cinematography is poetic, music enchanting and the overall effect highly satisfying. Rendition goes into territory that even the media fears to tread. It is really a wakeup call for those involved with espionage and the legal web that is the ""War on Terror"". A woman walked out of the theater and asked me ""does this really happen""? That in itself speaks of Gavin Hood's masterful achievement."
1,,"While walking to buy cigarettes, the professional dancer Daniel (Tom Long) is abducted and forced to have kinky sex along many days by three hooded women. When he is released, the director of his company Isabel (Greta Scacchi) has already replaced him in the play and his girlfriend gives a cold reception to him. The disturbed and humiliated Daniel leaves the dance company and travels obsessed to seek out the abductors. Daniel has sex with many women that he suspects that might be the kidnappers. ""The Book of Revelation"" is a weird movie with a promising beginning that loses the initial power and becomes a sort of too long erotic soap- opera or soft-porn chic. The production is classy, the cover of the DVD is awesome but the characters are not well-developed and the trauma of Daniel seems to be excessive since most of the men would fantasize with the dream-situation that he was submitted  to become sexual object of three sexy women. The melodramatic development with the illness of Isabel does not add any value to the plot; the open conclusion is very disappointing and there are no explanations for the motive of the women or the title. It is very clear that the screenplay about a man's feelings was written by a woman. It was good to see the still beautiful Greta Scacchi again and her make-up in the end is impressive. There is a saying in Portuguese that could be translated to English as follows: ""If the rape is inevitable, relax and come."" Daniel should have done this and spared me of watching almost two hours of a pointless story. My vote is four. Title (Brazil): ""O Livro das Revelações"" (""The Book of Revelations"")"
1,,"I remember catching this movie on one of the Showtime channels. What stood out for me is that this movie takes place entirely in Phoenix, Arizona. I'm from there so I spot the locales easily. Regardless, a ninja kills a scientist, because they wear yellow sweaters and golf, who is pursued by the police. It takes about half the police force to take him down and when they do eventually kill him, there are no discernible bullet wounds. His spirit lives on however when a woman finds her and touches his katana. From then on, she periodically gets possessed and kills the police officers who killed the original ninja. Then another ninja from Japan comes to kill the evil ninja. This might be a plot device from the previous two films, or perhaps a plot hole. All I know is that this movie is very campy, bad and entertaining. This is something to watch with a tub of popcorn, and several friends and give it the MST3K treatment."
2,,"I saw the premier of this movie during the 2005 Phoenix Film Festival and was very impressed with the skill Director, Jeff Hare, exhibited in bringing this timely topic to the screen. The cast of characters meshed perfectly and allowed us to examine the issue of a senior wishing to die on ""his own terms"" in a very warm and humorous way. Peter Falk was brilliant as Morris and the supporting group of family members and friends were perfectly cast in their roles. The interaction of the family, friends and outsiders with Morris created a realistic view of how families address the issue of their parents aging and their wishes to die with dignity. Although this movie is ostensibly a movie about a Jewish Actor and his family, it is truly a movie about all families. The jokes the family and Morris crack during this romp through the life of a ""Force of Nature"" are fresh and realistic. Childhood rivalries, adult successes and failures, and hope for the children are integral to this screenplay. While many will question how you can make the topic of suicide ""humorous"", I thought the treatment logical and timely. If you are not afraid to shed a few tears or laugh at the quips of a family struggling with this issue, then you MUST SEE THIS MOVIE. The movie was awarded ""Best Picture"" at the Phoenix Film Festival."
1,,"Just saw this movie yesterday night and I almost cried. No, it wasn't because it got me utterly petrified, no. It was absolutely HORRENDOUS! Sometimes, you see movies that make you wonder what will become of the human race in the near future - this movie is one of those. It's as though the writer, actors, director, et al, just came together and copied and pasted scenes of their favorite horror flicks, zipped it all together and said ""hey, here's Satan's whip!!!"" After seeing this movie, I could not help but be tormented by the sight of people whom call themselves ""actors""; waltzing around like they're some kind of talented artistic interpreters... do not be fooled they suck! Don't bother wasting your time or money!!!"
1,,"Ok, first the good: Cher's performance and the cinematography. Although I'm no Cher fan, she gives an excellent performance and her part was well written. The cinematography was well done and captures a sense of romance. The Rest: a thin plotline, Nicholas Cage's performance, and a totally unhumorous and weak attempt to portray an Italian-American family from New York. Firstly, everytime time Cage opened his mouth I cringed. I don't know what kind of accent he was trying use. I honestly don't, it sure wasnt any New York or Italian accent I've ever heard. It was quite surreal. And it wasn't because I'm some stickler for accuracy, his voice just cloyed in my ears. And I like Nicholas Cage in other performances. Secondly, and this is purely anecdotal, but I have many Italian relations, friends and acquaintances in New York City, and frankly I've gotten more laughs and felt more joy in the appreciation of the Italian ethnic family by far than this movie provided. And that would be on a boring night at the house. What a let down."
1,,"I see that C. Thomas Howell has appeared in many movies since his heyday in the 80s as an accomplished young actor. I bought this DVD because it was cheap and in part for the internet-related plot and to see how much older C. Thomas Howell is; I do not recall seeing him in any movies since the 1980s. In just a few words: what a very big disappointment. I give some low budget movies a chance, but this one started out lame. Within the first 15 minutes of the movie, this elusive woman is chatting with an Asian guy in a chatroom. They basically stimulate themselves to their own chat, she then insists on meeting the participant in person. She meets him, has sex, ties him up and then murders him in cold blood. The plot then deteriorates further. The plot is thin and flimsy and the acting is very stiff. Do not bother renting it much less purchasing it, even if it is in the $1 DVD bin. I plan to take my copy of the DVD to Goodwill. I am truly amazed that any of the prior reviewers here gave this movie a bad rating."
1,,The direction struck me as poor man's Ingemar Bergman. The inaudible dialogue was annoying. The somber stoicism that all characters except Banderas' showed made me think they were drugged. I think the director ruined it for me.
1,,"If Andrei Tarkovsky had been a hack, he would have directed Mother and Son instead of Mirror. This is the single most pretentious film made anywhere in the world, I am convinced. A son, without a name, takes care of his mother, without a name. They love each other, I guess. No, they don't, I'm sure. These aren't characters. They aren't even actors playing characters. At least it could be pretty, but even the nature seems ridiculously touched up and changed wherever it was necessary with a Macintosh computer. And could Sokurov have come up with a technique as hackneyed as a distorted aspect ration? You would have to have been born yesterday to buy this garbage. 1/10."
1,,"Sometimes Full Moon makes entertaining movies. This isn't one of them. Full Moon is like a low-key Troma. Their movies aren't as violent or off the wall, but they're usually just as devoid of talent. The acting in this movie isn't terrible but the script is pretty bad, and overall it's pretty boring and it doesn't even contain any nudity (like many Full Moon movies) to somewhat redeem it. Skip this one, and go rent ""Head of the Family""."
2,,"Opera was filmed in synchronization with a variety of other mass media productions (start point for Opera is the initial appearance of the raven eye): The Wizard of Oz (synch start points are third MGM lion roar, Dorothy's third knock on Tin Man's chest in the orchard, and Dorothy's third heel click; synchs with Gone With The Wind) Prince of Darkness (synch start point is the music score start point) Electric Ladyland (original release version songs and sequence only) Rocka Rolla (original release version songs only) Sad Wings of Destiny (original release ...) Sin After Sin (original release ...) Stained Class (original release ...) Hell Bent For Leather (original release ...) Point of Entry (original release ...) Screaming For Vengeance (original release ...) Defenders of the Faith (original release ...) Turbo (original release ...)"
1,,"Trying to cash in on the success of Deal Or No Deal and 1 Versus 100 comes this lame excuse for entertainment - Show Me The Money, in which 12 sexy 'dancers' shimmy out in shiny red hooker attire. A contestant is given the beginning of a phrase, such as ""Which team lost . . ."" with three choices, A, B, or C, each which completes the phrase. The contestant has three chances to give an answer to one of these 3 choices. The host - William Shatner, at his obnoxious smarmiest - asks the contestant if he wants to ""lock into the answer"" and when the contestant says yes, he picks a 'dancer', to whom he yells ""Show me the money!"" She opens a scroll that has an amount, and if his answer was right, he adds that amount to his winnings; if he was wrong, the amount is subtracted. (So theoretically, it is possible for a contestant on this dreary debacle to actually wind up owing Shatner money.) There is also a ""Killer Card"" and if the contestant picks the girl who has that vile scroll, but he has answered properly, nothing happens. If he's answered wrong, the game goes into Sudden Death and has to answer another question. If he gets that one wrong, he leaves with nothing. Before going to commercials, Shatner yells, ""let's dance"" and Shatner, the contestant and the 12 dancers shake booty. At the end of the show, Shatner asks the ladies for ""a last dance"" and they all shake it some more. I give this show 6 episodes at the very most, at which time hopefully this pathetic excuse for a game will be shown the door. (It could've been worse - they could've somehow bribed Cuba Gooding Jr to be the host, although I bet he's a better dancer than 'Shat,' as they call him these days.) 7/08: Guess what - I was wrong! It lasted for only 5 episodes. There IS hope for the world."
1,,"Back in 2002 when Matthew Lawrence did The Hot Chick, I also saw Drumline that day. Drumline wins by default! If The Comebcaks had been released in March (as planned) the same time TMNT was released, TMNT would've won by default! Granted, Matthew Lawrence did a fine job portraying a quarterback. He didn't have to resort to uttering dirty words which is a plus. But when he started playing with his private parts as well as another football players and touching a girl's boob, those were the minuses. But the biggest minus that ticked me off is that every football player got to participate in the mock music video, except Matthew Lawrence (insert The Price Is Right's losing horns)! Another blown musical opportunity for him, just because he's shy about doing music. In the past, Matt has disappointed me many times (Super Human Samurai Syber Squad) where he came so close to having a musical moment, but ended up failing. Sure, Joey had a singing career with two albums to his belt and Andrew's starting a music career of his own. But it's very rare to find a Matt musical moment. The two that stand out would be on Brotherly Love where he played the guitar and sang ""Pigeon On Your Car"" (Art Atrack), which he wrote by the way, and that romantic Boy Meets World moment when he sang ""This Dame"" (As Time Goes By). Matt, you've played jocks too long. Why not make a musical comeback. You have a good voice and I miss your musical side."
1,,"Before starting to watch the show, I've heard it was great and aesthetically very interesting. What a deception, the scripts are so dumb that I am quite sure the authors are son and grandson of Scoobidoo writers. And what about the SFX and colors, they are so extreme that it is painful to watch, colors are not saturated they are over saturated, like scripts are overwritten and show is overrated. This show is like a bad pie in which a child would have put only sugar and butter thinking that because these ingredients are the best, they are sufficient. Unfortunately for this show, the only two ingredients of this show are finally vacuity and a total lack of credibility."
1,,"Imagine that you are asked by your date what movie you wanted to see, and you remember seeing a rather intriguing trailer about ""The Grudge."" So, in good faith, you recommend seeing that movie. It is the Halloween season, after all. And it did boffo box office this past weekend, so it must be pretty good...so you go. And you're actually in a state of shock when the movie ends the way it does, and you hear yourself audibly saying, ""that can't be the end of the movie...."" But, alas, it is. And imagine coming out of the movie theater being embarrassed and ashamed for recommending such a dog of a movie. You think that your date thinks you're a bonehead for suggesting such an atrocity, and your suggestion will certainly end a promising relationship. Actually, it was so bad that both of us cracked up laughing at how bad it was. I see no future for Miss Gellar in the movies, and suggest that she sticks to television in the future. Actually, it won't be long before she is consigned to flea-market conventions selling Buffy memorabilia, and it can't happen soon enough, if you ask me. Horrible, horrible, horrible. The plot didn't make sense; continuity was terrible. It's apparent that the whole ending was contrived to have a ""Grudge II--The Return of 'Cat-Boy'."""
2,,"I hadn't laughed this hard for a movie in a really long time. The garbage that Hollywood has been putting out lately drives me up a wall! This one was definetely fresh and witty. If you look at the demographic figures for the ratings, only a few women have voted! I don't want to ruin the movie for you but I'm sure that every guy who saw this ran to their computers to rate it and gave it a poor score, why? Because the movie puts men in their place, that's why. If more women vote for this movie because of its actual humor value and not because it is damaging to men...it could easily be a ""7"" rated movie!"
2,,I happen to run into this movie one night so I decided to watch it! I was very pleased with the movie... I thought it was a wonderful plot. It's a great feeling knowing a deceased one has come back and you get that second chance to say what you want to say! And this wife stayed devoted for 23 years!!! I thought it was a great movie!!
2,,"With various Bogdanoviches and Gazzaras scattered throughout cast and crew ""They all laughed"" is very much a family affair.If you add the fact that B.Gazzara and Miss A.Hepburn had a brief but passionate affair in an earlier picture it has the air of almost a private movie made for the enjoyment of the participants and that the entertainment of a wider audience merely an ancillary consideration.If this all smacks of smug ""in - joke"" self gratification you will be pleased to hear that Mr Bogdanovich sails well clear of that particular hazard and delivers a sweet and rather innocent ""I love N.Y."" paean that is also an altar at which we can worship the ethereal beauty of the late Miss Hepburn. Make no mistake this is her picture.Mr Gazzara concedes it to her most self - effacingly in all their scenes together. The plot - a detective agency gets involved too personally in its clients' affairs - is of minimal importance,it is the performance of the two leads that dominates the movie. Mr Bogdanovich's triumph is in the way his camera seems to love his actors,from ""Targets"" onwards.There is a glow about every one of his films that only special artists can coax from an inanimate piece of optical equipment.Miss Hepburn in particular benefits from this love. Extra insights into his work can be obtained from reading the published collections of his essays on stars and directors,principally ""Who the hell's in it?"", recently remaindered in UK bookstores. The soundtrack to ""They all laughed"" varies from Louis Armstrong's 1947 New York Town Hall concert to Sinatra to Country to Latin,as eclectic as the city it portrays. Mr B,s ""Golden Boy"" image was sure to tarnish,for such is the nature of the movie business,but it is equally sure one day to be restored,and when that day comes ""They all laughed"" will be recognised for the fine work that it is."
2,,"I've got to say it. Gary Busey saved this film. If it were not for his fine acting talents this film would have been sub par. I recommend the film but just barely. The biggest difficulty with the film is its broad disregard for historical, geographical and physical accuracy. For example, why is Lubbock green and hilly? How come Buddy's producer Petty ignored? Where are the daily trips to the Clovis, New Mexico studio? Why is Nashville treated as a racist hate camp out to destroy the Holly sound? Why was Buddy's two week courtship to Maria treated as a complex, taboo, race mixing stereotype? Why are Buddy's tile boxes as light as feathers? Finally, why are the Crickets portrayed as trouble making roadblocks to Holly's talent? Taken on their face these inaccuracies should spell doom for any film proclaiming itself, ""The Buddy Holly Story."" However, Busey does deliver a stirring portrayal as the man whose death eventually led to the day the music died."
1,,"Stay FAR AWAY from this film. The fact that you're reading reviews tells me you may have already been tainted by the awfulness it carrys. This is a truely horrid movie... so let's get down to the problems. Writing and Direction: It wouldnt surprise me if these were handled by a group of overactive gradeschoolers that watched 'scream' and 'I know what you did last summer' a few too many times. GIANT GAPING plot holes abound; while I can't congratulate them for this movie, its nice knowing they're finally potty trained. Actors(or lack thereof): Only the finest for this film... the finest extras ever to grace a screen, now starring in their speaking role debut! As a disclaimer, I have to note that I am capable of watching and enjoying just about anything. I recognize a good movie when I see it, but I can still giggle and smirk during Bubble Boy (yes folks, its true); so when I say to avoid something, you KNOW I'm not kidding."
2,,"This has to be the all time best computer animation classic. Even though most of the animations where experiments. They have an artistic quality that has stood the test of time. Twelve years after it's release, I have gone back to watch this video and found some inspiration for new types of computer graphics. Some of the techniques used in this video have never been full explored."
1,,"Dr. Lucio Fulci (Lucio Fulci) is a director of gory horror movies who is starting to feel the effect of having filmed too many bloody scenes. He visits his local psychiatrist to see if he is losing his marbles; this proves to be a bad idea, since the shrink is actually a crazy murderer responsible for a spate of grisly killings. Seizing the opportunity to make Fulci his fall guy, the loopy nut doctor hypnotises the horror hack into thinking that he is responsible for the recent series of murders. On the surface, Cat in the Brain appears to be a fantastically gory treat from spaghetti-splatter god Lucio Fulci. Chock full of chainsaw dismemberment, axe attacks and various other bloody killings, the film certainly spills enough claret for even the most hardened gore-hounds. But when one looks closer, it turns out that many of the gruesome scenes are lifted from earlier movies (mostly Fulci's own 'masterpieces'); remove these from the equation and one is left with a nifty basic plot idea that is totally wasted, some welcome nudity, and dreadful performances from Fulci himself and David L. Thompson as the psycho shrink. As the film progresses, it develops into an incomprehensible mess, with the 'borrowed' gore footage inserted randomly, with no attempt at working it convincingly into the story. If you've seen Fulci's Touch of Death and Ghost's of Sodom, or Mario Bianchi's the Murder Secret, then you've already seen the best bits of Cat In The Brain before. After much bloodletting, the film wraps itself up rather quickly, leaving the viewer feeling bewildered and somewhat cheated. Watch the film if you're a Fulci completist, but I would suggest seeking out the films from which the 'good bits' were taken."
1,,"Bought this movie in the bargain bin at Rogers Video store for $2. I enjoy a good B movie now and then and figured this looked like a good one. The movie is quite cliche ""1970's"" and is quite groovy for that. Unfortunately the story line is hard to follow and not a lot happens in the movie. In fact, I turned it off after watching it for 45 minutes and figured a week later that I should watch the whole thing no matter how slow it was. The movie has good spots in it, but you have to wait and wait and wait.......for them. If you are into B movies, this might just be for you, just be warned that the movie is slow and not much really happens, and did I mention not much story line either..."
1,,"Have you ever wondered what would happen if a couple of characters from Beverly Hills 90210 were thrown into a Thai jail?If so, this is your movie. This is Midnight Express for the MTV crowd. That would be ok, but the story was poorly executed. Contrived plot twists, poor dialogue and unresolved issues abound. This slight film did not earn the right to be as cryptic as it ends up being. Potential spoiler and impossibly preposterous plot line-the faux tension filled moment when the hotel employee discovers the girls do not have a room there and is about to kick them out. (This moment is innappropriately played with the same solemnity and gravity as the moment when they are arrested at gunpoint). Later the same hotel employee is somehow found-and Bangkok is a big city, mind you, Ive been there- and testifies against the girls, as if a couple of free Mai Tais warrant 40 years in prison. C'mon. Rent Another Day in Paradise instead."
1,,"Technically speaking, this movie sucks...lol. However, it's also hilarious. Whether or not it's intentionally funny I don't know. Horrible in every aspect, it also is the only movie I know of that has 1) a fat kid being played by a slim actor in a (very obvious) fat suit, 2) an attractive 30-something actress playing a character who's supposed to be in her late 60's, and 3) the most compliments for plastic yard daisies ever. Don't take this film seriously, just watch it for laughs....a great party movie."
2,,Brilliant and moving performances by Tom Courtenay and Peter Finch.
2,,"This would have been my number one movie of the year for 1991, except it got beat out by the brilliant JFK. This is such a wonderful movie! I loved it. I love stories where different characters' lives intersect with others and how deal with their lives. Kevin Kline is good here, but is outshined by Danny Glover and, especially, Steve Martin. I've never much like Martin or his style, but here he is great. I loved the whole speech he gave to Kline near the end about the Grand Canyon. The writing was excellent. Larry Kasdan is, IMO, a great dialogue writer, along the ways of Kevin Smith and Quentin Tarantino. Here, he has formed several three-dimensional characters and well thought out storylines, and messages that give a positive feel to our lives. A truly excellent film. 4 out of 4 stars"
1,,"Oh my God what the hell happened here?!! I'm not going to say this again but what sort of backward movie is this? The dubbing in this is way worst than the dubbing in ""King Kong vs Godzilla"",Linda Miller had to be the worst actress in it and the suits are really cheesy.Its about some villain called Dr.Who who gets henchmen to build a robot gorilla that has the same strength as King Kong but when this robot breaks down he builds another one and then tries to kidnap Kong.When he does(thats when Linda Miller gets annoying)he makes Kong his slave but everything goes wrong and King Kong escapes.Then Dr.Who sends the robot after him. Later when I was watching the movie I got a headache when Linda Miller and the other clowns started moaning.As I sat through the misery of watching the DVD while it was playing I was hoping that the madness in the movie was going to end until the fight.The ending has to be a really bad one because they could've shown Kong back on his island fighting dinosaurs again. Don't watch the movie under any circumstances or if you do... beware of the disappointment you will receive."
1,,"Interesting concept that just doesn't make it. I watched the whole movie, but had to read IMDb comments to find out what Code 46 meant. If/when it was explained in the film, I must have been in a coma, or possibly brain-dead by then. I only watched it for Tim Robbins. The fact that I did not know any of the other actors should have been a tip-off. We all have to start somewhere, but this film should not be it. As to the 'anti empathy virus virus'-Holy Utility Belt, Batman! Where were The Joker, The Riddler, etc? Also, why are the women all so damned ugly? If I want to see less-than-plain stick-figures, I'll just walk down the street. The best part of the film was the car crash. It was totally believable, and not over-the-top like most movie crashes."
2,,"The first time I ever saw this movie was when I was four years old. I remember loving it and everything about it. 13 years later, I am now 17, and decided to watch it about a month ago because I am taking a 1960's class in school. I didn't really know what to expect, since it had been 13 years since I last saw it, but I was completely blown away by it. The actors were amazing, the music was so fun, and I now find myself singing along to every song. Treat Williams is great as Berger, the ""leader"" of the hippie group, who always gets what he wants, one way or another (except for at the very end, of course). John Savage is actually very convincing as Claude, the Oklahoma draftee who falls in love with Sheila (Beverly D'Angelo). D'Angelo is lovely as the prim and proper rich girl who eventually rebels against her upbringing and joins the hippies. The other hippies are played by Annie Golden, Don Dacus, and Dorsey Wright. Annie Golden is just adorable as Jeannie, the girl who is pregnant but still as cute and innocent as a child. Don Dacus and Dorsey Wright are good as Woof and Hud, the other two members of the group, and Cheryl Barnes, who plays Hud's fiancée, has an amazing voice. The only problem I have with this movie, however, is that the relationship between Claude and Sheila is not very convincing. They are barely ever shown together, and when they are, they fight (remember the skinny dipping scene?). It seems as though their relationship is very weak, and by the end of the movie we are supposed to believe they are madly in love, only based on the few meetings they had. I also see that many people writing reviews here are upset by the PG rating this movie has. I personally would raise the rating up to a PG-13, only because there is some drug use... but remember in 1979, PG-13 didn't exist. I don't think the nudity is bad at all, it is in no way sexual (in fact, there isn't really any sex at all in this movie), and it is only to show the childlike innocence that the group maintains. In most European countries, nudity isn't regarded as something bad, and I don't see why it is here in the US. Anyways, I give this movie a high rating, and I'm glad it was made back then, because in the insanely ""politically correct"" world of today, they wouldn't even think of making it, and even if they did, it would be a very ""watered down"" version, and I'm sure you wouldn't get the full effect. In conclusion, this is a very underrated film that is definitely worth checking out."
1,,"""So there's this bride, you see, and she gets crushed to death by this statue that falls on her on the day of her wedding. Then, get this, a year later, her former fiancé falls in love with a beautiful psychic and then, that beautiful psychic gets haunted by the ghost of the disgruntled dead bride who wants to keep her from stealing her boyfriend he he it'll be hilarious!."" Polite chuckling. This, I like to envision, is how Jeff Lowell, the man who dreamed up ""Over Her Dead Body,"" presented his concept to the studio execs over there at New Line Cinema. The big mystery is how those very same corporate bigwigs could then turn right around and green light the project, allowing Lowell to direct the film as well as write the screenplay. For if you think that no movie could ever possibly be as bad as this original premise sounds, then clearly you have another think coming. The only way in which it might have worked is if the writer had simply gone crazy with it and turned it into a no-holds-barred satirical farce. Instead, wanting to ensure that he delivered a fuzzy, inoffensive and warmhearted romantic comedy, Lowell engages in boring half-measures every step of the way, tamping down the absurdity in favor of drab conventionality. Indeed, ""Over Her Dead Body"" is so thoroughly inept and unfunny that it's hard to know where exactly Lowell thought he was going with it. Virtually every set-up, joke and sight gag in the film is flat-footed and poorly executed, with even the actors themselves seemingly aware of their predicament. How else to explain the halfhearted, lifeless performances of Paul Rudd, Eva Langoria Parker, Lake Bell and Jason Biggs in their various roles? I choose not to blame the actors, some of whom have proved their talents in better vehicles in the past (that is particularly the case with Rudd). But Lowell and those studio execs sure have some 'splainin' to do."
1,,"It is unfortunate that between this film, In the Valley of Elah, Lions for Lambs, and Home of the Brave seem to all be based upon common stereotypes about veterans from the wars in Iraq and Afghanistan. The boozing, the fighting, the short-fuses, the broken marriages, guys freaking out and digging a foxhole in their front yard when they're drunk, etc etc etc. Does it happen - yes, but not as often as one would think after having watched any of these movies. I think that it is unfortunate that these directors/producers/writers choose to grind their axe against the political establishment by portraying soldiers in such an atypical way. In this particular film, Kimberly Peirce didn't even throw us a bone, like showing the new children that were born while a family member was deployed, or the kid who grew up in some ghetto who can now afford college thanks to the GI Bill, or the couple who can afford a house, or start a new business, earn their citizenship, etc etc etc. Instead, we are treated to the stereotypes because the people who made this film only want to show you the bad side. A couple of issues with the film itself: 1) somebody screwed up by putting Phillippe in for a Bronze Star with V after he led his squad down a tight alleyway after having been baited by a gunman in a taxi. Pretty stupid, but yes, it happens. 2) the humvees didn't have any turret armor, so we are supposed to believe it is a near the beginning of the war, yet every soldier and their brother has an ACOG and every possible attachment for their M4? sorry, don't think so 3) Timothy Olyphant as a Lieutenant Colonel? It's hard to believe, but I just checked an he turned 40 in May, so the timing isn't too off. 4) He strikes two soldiers to escape being sent to jail after saying that he wouldn't return to Iraq (upon having learned that he had been stop-lossed). So he's a fugitive. Then, when he finally turns himself in at the end, and they take him back, he keeps his rank and deploys with the same unit? Sorry don't think so. I can only describe it as one giant stereotype of the Army and the Infantry. Do some of the events portrayed in this movie happen to some soldiers, yes. However, in this film you get practically every stereotype in the space of about 100 minutes, and really things just aren't like that for most soldiers returning. I wish the director had made a point of doing a little better research instead of starting off with her agenda and then making a film. Of the movies I mentioned at the beginning of this post, the best one is probably Lions for Lambs, which is more a commentary on the sad state of Generation Y+ than it is about the Wars in Iraq or Afghanistan or the Bush Administration. If you really want to see this film wait for cable or Netflix it, don't pay cash directly to rent it."
2,,"Wow... what... a whirlwind. The 30's is a decade with plenty of movies of every type I can imagine, especially during the early talkies phase. There were movies which are painfully static and dull, like ""Dracula"" with Bella Lugosi, and there were those that just don't give it a rest, sometimes in a good way and other times not. This is one of the films that don't stop for a minute, and that is both a wonder and a pity. Lloyd Bacon, who also directed ""42nd Street"", must have been the king of the Depression Era musicals and he was probably excited with the possibilities sound brought to the world of cinema, for he filled this picture with it. There mustn't be a full minute or two without music or someone speaking. It's completely crazy! I was thinking the movie deserved a 5 (or a 6, tops) because the pacing was very poor, since it was insanely fast and I sometimes didn't know what was happening and what to think. The characters seemed to just running to and fro places, talking about things which didn't interest me and probably no one else. I thought I was just going to be rewarded with a small headache. I noticed Lloyd Bacon also cast the female lead in ""42nd Street"", Ruby Keeler, and ""42nd Street"" was a movie whose ending was the best part of it. And you know what? It happened the same thing with ""Footlight Parade""! The ending is absolutely incredible! It has become, hands down, the most impressive musical I have ever seen. The final part presents us some musical numbers and those are, believe me, something that make seeing the other rest of the movie worth. The numbers are flawless! There are three big bits and the most impressive is surely the second one. Suddenly the screen was filled with gorgeous and inventive camera work, beautiful people and plain entertainment that made me forget my small headache."
1,,"Watched on Hulu (far too many commercials!) so it broke the pacing but even still, it was like watching a really bad buddy movie from the early sixties. Dean Martin and Jerry Lewis where both parts are played by Jerry Lewis. If I were Indian, I'd protest the portrayal of all males as venal and all women as shrews. They cheated for the music videos for western sales and used a lot of western models so the males could touch them I usually enjoy Indian films a lot but this was a major disappointment, especially for a modern Indian film. The story doesn't take place in India (the uncle keeps referring to when Mac will return to India) but I can't find out where it is supposed to be happening."
